0.000000,0.000000,0.228449,20.076514,0.050560,0.100179,,A21-80
20210709 14:04,0,0,1.160080,0,1.160080
BWD
20210709 14:15,0.228851,20.056644,0.000000,3.076733,0.000000,22.678149,23.393930,22.890896
20210709 14:15,0.227678,20.058092,0.103258,3.096884,0.100000,22.678522,23.396622,22.891254
20210709 14:15,0.226441,20.059230,0.206512,3.118131,0.200000,22.677990,23.404948,22.893044
20210709 14:16,0.225145,20.059851,0.309762,3.140396,0.300000,22.674321,23.417198,22.887554
20210709 14:16,0.223763,20.060575,0.413008,3.164140,0.400000,22.670175,23.431663,22.891134
20210709 14:16,0.222318,20.061299,0.516250,3.188979,0.500000,22.669430,23.445279,22.893879
20210709 14:17,0.220789,20.061816,0.619488,3.215251,0.600000,22.667517,23.461116,22.885286
20210709 14:17,0.219163,20.061920,0.722722,3.243193,0.700000,22.663478,23.472171,22.875505
20210709 14:17,0.217414,20.062230,0.825952,3.273252,0.800000,22.660025,23.475857,22.877532
20210709 14:17,0.215543,20.062541,0.929178,3.305407,0.900000,22.656572,23.483724,22.877532
20210709 14:18,0.213524,20.062955,1.032400,3.340117,1.000000,22.657103,23.492455,22.881587
20210709 14:18,0.211358,20.063782,1.135618,3.377335,1.100000,22.654394,23.504266,22.877413
20210709 14:18,0.208970,20.064196,1.238832,3.418372,1.200000,22.652801,23.516823,22.873716
20210709 14:19,0.206323,20.064817,1.342042,3.463855,1.300000,22.648606,23.529019,22.889106
20210709 14:19,0.203368,20.065024,1.445248,3.514644,1.400000,22.647331,23.538632,22.883736
20210709 14:19,0.200061,20.064611,1.548450,3.571490,1.500000,22.645898,23.552197,22.883258
20210709 14:20,0.196266,20.065024,1.651648,3.636717,1.600000,22.641704,23.558860,22.879440
20210709 14:20,0.191800,20.064921,1.754842,3.713477,1.700000,22.638520,23.562563,22.878367
20210709 14:20,0.186317,20.065024,1.858032,3.807712,1.800000,22.634912,23.556146,22.886480
20210709 14:20,0.179344,20.065335,1.961218,3.927557,1.900000,22.633532,23.559847,22.885525
20210709 14:21,0.169754,20.065542,2.064400,4.092382,2.000000,22.632736,23.569846,22.876697
20210709 14:21,0.154242,20.065438,2.167578,4.359000,2.100000,22.629288,23.576021,22.870138
20210709 14:21,0.108010,20.066059,2.270752,5.153607,2.200000,22.622446,23.583680,22.863224
20210709 14:22,0.016446,20.065438,2.296545,6.727404,2.225000,22.623931,23.588499,22.883258
20210709 14:22,-0.087606,20.064817,2.322338,8.515844,2.250000,22.629447,23.591095,22.875505
