0.000000,0.000000,0.228094,20.128874,0.050560,0.100179,,A21-80
20210709 12:26,0,0,1.007250,0,1.007250
BWD
20210709 12:36,0.228152,20.086560,0.000000,3.088439,0.000000,23.527381,24.070162,23.461852
20210709 12:37,0.226793,20.087596,0.103258,3.111775,0.100000,23.530100,24.069023,23.467502
20210709 12:37,0.225357,20.089254,0.206512,3.136442,0.200000,23.527103,24.070162,23.457186
20210709 12:37,0.223821,20.089772,0.309762,3.162833,0.300000,23.526271,24.074086,23.467502
20210709 12:38,0.222188,20.090705,0.413008,3.190891,0.400000,23.529545,24.079784,23.471188
20210709 12:38,0.220442,20.092363,0.516250,3.220885,0.500000,23.534261,24.088904,23.484831
20210709 12:38,0.218582,20.092881,0.619488,3.252838,0.600000,23.537536,24.096762,23.489011
20210709 12:38,0.216581,20.093399,0.722722,3.287218,0.700000,23.539923,24.106017,23.506481
20210709 12:39,0.214379,20.094850,0.825952,3.325045,0.800000,23.543588,24.123270,23.486060
20210709 12:39,0.211988,20.096301,0.929178,3.366118,0.900000,23.546808,24.137745,23.511036
20210709 12:39,0.209354,20.097856,1.032400,3.411381,1.000000,23.551418,24.144477,23.498975
20210709 12:40,0.206423,20.098581,1.135618,3.461737,1.100000,23.556474,24.149941,23.505743
20210709 12:40,0.203112,20.098892,1.238832,3.518641,1.200000,23.557307,24.162908,23.500083
20210709 12:40,0.199295,20.098996,1.342042,3.584232,1.300000,23.557362,24.172066,23.491225
20210709 12:41,0.194788,20.099203,1.445248,3.661690,1.400000,23.554918,24.171176,23.482863
20210709 12:41,0.189341,20.099825,1.548450,3.755293,1.500000,23.555085,24.188994,23.460502
20210709 12:41,0.182447,20.099721,1.651648,3.873769,1.600000,23.558919,24.218430,23.466888
20210709 12:41,0.172945,20.099929,1.754842,4.037072,1.700000,23.560474,24.240375,23.443561
20210709 12:42,0.157394,20.099721,1.858032,4.304333,1.800000,23.567533,24.262472,23.458537
20210709 12:42,0.110648,20.100447,1.961218,5.107670,1.900000,23.573705,24.288944,23.476963
20210709 12:42,-0.016003,20.099515,1.987014,7.284287,1.925000,23.575929,24.313144,23.481019
