0.000000,0.000000,0.228739,20.056644,0.050560,0.099883,,A20-18
20210703 12:14,0,0,1.262640,0,1.262640
BWD
20210703 12:24,0.229567,20.031111,0.000000,2.893826,0.000000,21.854039,22.901760,22.271247
20210703 12:25,0.229040,20.029871,0.051630,2.902894,0.050000,21.851590,22.894238,22.256789
20210703 12:25,0.228487,20.032041,0.103258,2.912385,0.100000,21.849040,22.887196,22.261068
20210703 12:25,0.227906,20.029458,0.154886,2.922389,0.150000,21.844858,22.882542,22.258407
20210703 12:26,0.227334,20.030285,0.206512,2.932211,0.200000,21.840728,22.880395,22.234602
20210703 12:26,0.226731,20.033074,0.258137,2.942559,0.250000,21.838688,22.882662,22.227212
20210703 12:26,0.226138,20.032971,0.309762,2.952757,0.300000,21.835935,22.886719,22.218671
20210703 12:26,0.225509,20.033694,0.361385,2.963561,0.350000,21.832266,22.890776,22.218209
20210703 12:27,0.224870,20.031834,0.413008,2.974549,0.400000,21.830125,22.889583,22.194220
20210703 12:27,0.224222,20.035347,0.464629,2.985664,0.450000,21.829106,22.893641,22.175788
20210703 12:27,0.223539,20.034934,0.516250,2.997397,0.500000,21.828699,22.893164,22.187076
20210703 12:28,0.222868,20.030904,0.567869,3.008986,0.550000,21.828801,22.898297,22.194451
20210703 12:28,0.222155,20.032764,0.619488,3.021225,0.600000,21.828954,22.904149,22.178667
20210703 12:28,0.221429,20.034831,0.671105,3.033678,0.650000,21.827934,22.908927,22.174176
20210703 12:28,0.220688,20.033694,0.722722,3.046419,0.700000,21.826712,22.911913,22.172909
20210703 12:29,0.219912,20.034211,0.774338,3.059757,0.750000,21.826202,22.913945,22.158868
20210703 12:29,0.219119,20.034624,0.825952,3.073379,0.800000,21.826406,22.920040,22.158868
20210703 12:29,0.218304,20.035967,0.877566,3.087384,0.850000,21.828088,22.922311,22.148055
20210703 12:30,0.217458,20.035967,0.929178,3.101925,0.900000,21.828189,22.921116,22.159098
20210703 12:30,0.216589,20.037000,0.980790,3.116854,0.950000,21.827272,22.923028,22.158637
20210703 12:30,0.215680,20.036070,1.032400,3.132480,1.000000,21.825642,22.929485,22.156337
20210703 12:31,0.214748,20.036070,1.084010,3.148499,1.050000,21.825896,22.937618,22.139548
20210703 12:31,0.213772,20.037207,1.135618,3.165264,1.100000,21.827374,22.945516,22.137709
20210703 12:31,0.212754,20.035863,1.187226,3.182786,1.150000,21.828851,22.947551,22.125186
20210703 12:31,0.211722,20.034211,1.238832,3.200541,1.200000,21.829769,22.949227,22.128517
20210703 12:32,0.210615,20.036380,1.290438,3.219551,1.250000,21.831348,22.954973,22.130700
20210703 12:32,0.209478,20.036897,1.342042,3.239082,1.300000,21.832419,22.957129,22.127139
20210703 12:32,0.208282,20.037413,1.393646,3.259633,1.350000,21.832368,22.960003,22.127368
20210703 12:33,0.207018,20.036794,1.445248,3.281365,1.400000,21.831043,22.962398,22.139203
20210703 12:33,0.205714,20.032867,1.496850,3.303839,1.450000,21.831094,22.959284,22.145296
20210703 12:33,0.204304,20.035761,1.548450,3.328041,1.500000,21.832215,22.960123,22.150701
20210703 12:34,0.202837,20.034727,1.600050,3.353267,1.550000,21.834508,22.959165,22.147021
20210703 12:34,0.201283,20.033178,1.651648,3.379995,1.600000,21.839555,22.960003,22.148746
20210703 12:34,0.199608,20.035244,1.703246,3.408760,1.650000,21.847305,22.966711,22.150586
20210703 12:34,0.197858,20.033281,1.754842,3.438874,1.700000,21.855314,22.978216,22.151161
20210703 12:35,0.195915,20.031317,1.806438,3.472294,1.750000,21.857202,22.986130,22.155301
20210703 12:35,0.193870,20.033591,1.858032,3.507420,1.800000,21.856437,22.988888,22.157487
20210703 12:35,0.191623,20.034727,1.909626,3.546025,1.850000,21.858682,22.992008,22.160478
20210703 12:36,0.189132,20.036691,1.961218,3.588831,1.900000,21.861489,22.996926,22.157027
20210703 12:36,0.186446,20.037620,2.012810,3.634985,1.950000,21.867768,23.002567,22.160249
20210703 12:36,0.183359,20.038654,2.064400,3.688033,2.000000,21.873537,23.008809,22.156567
20210703 12:36,0.179915,20.035657,2.115990,3.747265,2.050000,21.879667,23.016615,22.149551
20210703 12:37,0.175893,20.037724,2.167578,3.816376,2.100000,21.885747,23.027307,22.164737
20210703 12:37,0.171092,20.039687,2.219166,3.898876,2.150000,21.889937,23.034999,22.145411
20210703 12:37,0.165293,20.040410,2.270752,3.998554,2.200000,21.895765,23.039208,22.155187
20210703 12:38,0.157584,20.040514,2.322338,4.131068,2.250000,21.898168,23.045943,22.172104
20210703 12:38,0.146787,20.039687,2.373922,4.316667,2.300000,21.898475,23.053402,22.180279
20210703 12:38,0.127514,20.040514,2.425505,4.647948,2.350000,21.897810,23.053522,22.189610
20210703 12:39,0.119020,20.038757,2.438401,4.793975,2.362500,21.896072,23.047025,22.203213
20210703 12:39,0.106351,20.040308,2.451297,5.011718,2.375000,21.896941,23.053762,22.213017
20210703 12:39,0.082310,20.041238,2.464192,5.424955,2.387500,21.898475,23.062790,22.221094
20210703 12:39,0.010217,20.040410,2.477088,6.664184,2.400000,21.899242,23.069051,22.235642
20210703 12:40,-0.070784,20.037827,2.489983,8.056602,2.412500,21.900878,23.072905,22.229867
